year,fueltype,bodytype,price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,tax_credit,rebate,int_volume,total_sales
2018,hybrid,suv,46.395,7.7,953,36.69,5,9.67838648133006,1.4,437,0,1.5,181,3448.88802890414
2018,hybrid,truck,30.83,10.5,667,42.2,5,8.41469194312796,1.3,437,0,1.5,131,372.964284258383
2018,phev,car,34.491,7.7,624,40.43,311,4.5,17.1,275.31,7500,7.5,108,1801.42542587529
2018,phev,suv,35.556,6.8,859,34.54,315,5.8,17.3,275.31,7500,7.5,176,13082.9846704481
2019,conv,car,27.955,6.9,554,24.01,5,15.3144523115369,0,437,0,0,116,163825.452078006
2019,conv,suv,33.825,7.2,511,21.33,5,17.2386310360994,0,437,0,0,173,133193.06497036
2019,conv,truck,32.82,7.2,555,17.12,5,21.4778037383178,0,437,0,0,142,27563.0886396413
2019,conv,van,22.95,10.3,480,26.55,5,13.84934086629,0,437,0,0,286,3618.41692128941
2019,ev,car,58.52,5.8,255,122.764,547,4.3,70,196.65,7500,0,120,26762.7476566757
2019,ev,suv,47.602,5.9,225,93.266,635,5.6,81.3,196.65,7500,0,168,6948.35174083191
2019,hybrid,car,34.55,8.9,861,39.22,5,9.37531871494136,0.5,437,0,1.5,116,11211.3523635217
2019,hybrid,suv,46.395,7.7,953,36.69,5,10.0218043063505,1.4,437,0,1.5,181,3334.73626842943
2019,hybrid,truck,30.83,10.5,667,42.21,5,8.71120587538498,1.3,437,0,1.5,131,348.974180806597
2019,phev,car,41.456,8.2,820,37.83,291,5.7,16,275.31,7087,7.5,94,1183.19975619363
2019,phev,suv,36.87,6.8,889,35.76,315,5.9,17.3,275.31,7500,7.5,172,10376.7443098467
2019,phev,truck,39.948,7.8,829,30.04,315,7.2,17.3,275.31,7500,7.5,126,1031.16749237499
2020,conv,car,27.125,6.9,541,24.26,5,12.9101401483924,0,437,0,0,117,124511.574567785
2020,conv,suv,33.69,7.2,511,21.47,5,14.5877969259432,0,437,0,0,173,102761.626399443
2020,conv,truck,32.642,7.2,555,17.25,5,18.1565217391304,0,437,0,0,142,21749.4032756743
2020,conv,van,22.884,10.4,480,26.68,5,11.7391304347826,0,437,0,0,286,2641.1525335773
2020,ev,car,56.156,5.8,255,122.764,547,4.2,70,196.65,7500,0,120,17431.1729208073
2020,ev,suv,49.99,4.8,335,152.561,578,3.4,74,196.65,7500,0,164,15377.7273817246
2020,hybrid,car,33.999,9,861,39.44,5,7.94117647058824,0.5,437,0,1.5,116,8129.3577551174
2020,hybrid,suv,45.018,7.8,953,36.92,5,8.48320693391116,1.4,437,0,1.5,181,2489.10550661948
2020,hybrid,truck,30.095,10.5,667,42.4,5,7.38679245283019,1.3,437,0,1.5,131,247.890375162676
2020,phev,car,40.044,8.2,820,38.04,291,5.1,16,275.31,7087,7.5,94,858.912318214602
2020,phev,suv,35.425,6.8,889,35.95,315,5.3,17.3,275.31,7500,7.5,172,7488.18386577018
2020,phev,truck,38.5,7.8,829,30.19,315,6.4,17.3,275.31,7500,7.5,126,723.701423398053
2021,conv,car,26.5,7.7,620,27.2,5,15.0735294117647,0,437,0,0,117,129425.060299761
2021,conv,suv,33.825,7.2,511,21.57,5,19.0078813166435,0,437,0,0,173,100541.207067666
2021,conv,truck,32.82,7.2,555,17.32,5,23.6720554272517,0,437,0,0,142,20388.3388223248
2021,conv,van,22.95,10.3,480,26.85,5,15.2700186219739,0,437,0,0,286,2616.89464415018
2021,ev,car,60.185,5.8,255,122.764,547,4.4,70,196.65,7500,0,120,21324.5762983901
2021,ev,suv,54.239,4.8,335,152.561,578,3.6,74,196.65,7500,0,164,29731.1875132989
2021,hybrid,car,34.146,8.9,861,40.75,5,10.0613496932515,0.5,437,0,1.5,116,8947.54893974407
2021,hybrid,suv,45.338,7.7,953,38.21,5,10.7301753467679,1.4,437,0,1.5,181,2693.07654794229
2021,hybrid,truck,30.346,10.5,667,43.92,5,9.3351548269581,1.3,437,0,1.5,131,276.743797375015
2021,phev,car,34.969,7.7,846,40.39,315,5.5,17.3,275.31,7500,7.5,115,2019.91752145018
2021,phev,suv,36.283,6.8,889,37.43,315,6.3,17.3,275.31,7500,7.5,172,11005.4321614057
2021,phev,truck,39.361,7.8,829,31.38,315,7.7,17.3,275.31,7500,7.5,126,930.192056279335
2022,conv,car,26.5,7.7,620,27.51,5,14.903671392221,0,437,0,0,117,121330.798812089
2022,conv,suv,33.825,7.2,511,21.82,5,18.7901008249313,0,437,0,0,173,92217.9560232568
2022,conv,truck,32.82,7.2,555,17.52,5,23.4018264840183,0,437,0,0,142,17529.1360816554
2022,conv,van,22.95,10.3,480,27.16,5,15.0957290132548,0,437,0,0,286,2350.75910674567
2022,ev,car,60.014,5.7,255,122.764,547,4.4,70,196.65,7500,0,120,14811.947701991
2022,ev,suv,51.327,5.2,268,135.001,523,4,66.9,196.65,7500,0,165,24825.3261146153
2022,hybrid,car,34.101,8.9,861,42.31,5,9.69038052469865,0.5,437,0,1.5,116,7955.02697265134
2022,hybrid,suv,45.272,7.7,953,39.71,5,10.3248552002015,1.4,437,0,1.5,181,2444.20218346613
2022,hybrid,truck,30.294,10.4,667,45.62,5,8.98728627794827,1.3,437,0,1.5,131,246.32408857966
2022,phev,car,34.867,7.7,846,42.12,315,5.2,17.3,275.31,7500,7.5,115,1564.40108276761
2022,phev,suv,36.181,6.7,889,39.02,315,6,17.3,275.31,7500,7.5,172,7724.77824501299
2022,phev,truck,39.26,7.8,829,32.68,315,7.4,17.3,275.31,7500,7.5,126,765.525249054471
2023,conv,car,26.5,7.7,620,27.83,5,14.7323032698527,0,437,0,0,117,121855.564056127
2023,conv,suv,33.825,7.2,511,22.07,5,18.5772541912098,0,437,0,0,173,92018.4338063742
2023,conv,truck,32.82,7.2,555,17.72,5,23.13769751693,0,437,0,0,142,17586.9282913911
2023,conv,van,22.95,10.3,480,27.48,5,14.919941775837,0,437,0,0,286,2263.74586081006
2023,ev,car,59.843,5.7,255,122.764,547,4.4,70,196.65,7500,0,120,12811.5248135808
2023,ev,suv,53.858,4.7,335,152.561,578,3.5,74,196.65,7500,0,164,27177.0327363228
2023,hybrid,car,34.056,8.9,861,43.89,5,9.34153565732513,0.5,437,0,1.5,116,7197.46406968846
2023,hybrid,suv,45.206,7.7,953,41.23,5,9.94421537715256,1.4,437,0,1.5,181,2243.71564258593
2023,hybrid,truck,30.241,10.4,667,47.35,5,8.65892291446674,1.3,437,0,1.5,131,216.580484342134
2023,phev,car,34.765,7.6,846,43.84,315,4.9,17.3,275.31,7500,7.5,115,1565.27719291234
2023,phev,suv,36.08,6.7,889,40.6,315,5.6,17.3,275.31,7500,7.5,172,9673.71419165515
2023,phev,truck,39.158,7.7,829,33.97,315,6.9,17.3,275.31,7500,7.5,126,758.169461672671
2024,conv,car,26.5,7.7,620,28.15,5,14.5648312611012,0,437,0,0,117,114140.352365499
2024,conv,suv,33.825,7.2,511,22.33,5,18.3609493954322,0,437,0,0,173,87681.1543441621
2024,conv,truck,33.59,8.3,588,19,5,21.5789473684211,0,437,0,0,142,15803.4199699506
2024,conv,van,22.95,10.3,480,27.79,5,14.7535084562792,0,437,0,0,286,2139.68992123939
2024,ev,car,39.322,5,377,159.81,621,3.3,79.5,196.65,7500,0,114,11985.7584608046
2024,ev,suv,46.359,4.7,335,152.561,578,3.4,74,196.65,7500,0,164,30871.8620729006
2024,hybrid,car,33.761,8.9,861,45.5,5,9.01098901098901,0.5,437,0,1.5,116,7082.29398523488
2024,hybrid,suv,44.458,7.7,953,42.77,5,9.58615852232873,1.4,437,0,1.5,181,2241.86693488242
2024,hybrid,truck,29.552,10.4,667,49.1,5,8.35030549898167,1.3,437,0,1.5,131,213.311347867591
2024,phev,car,37.503,8,820,44.7,291,5.2,16,275.31,7087,7.5,94,1858.56243416847
2024,phev,suv,32.785,6.7,889,42.22,315,5.4,17.3,275.31,7500,7.5,172,24743.4861259144
2024,phev,truck,35.863,7.7,829,35.3,315,6.6,17.3,275.31,7500,7.5,126,883.936865109793
2025,conv,car,26.5,7.7,620,28.47,5,14.4011239901651,0,437,0,0,117,116823.875874277
2025,conv,suv,33.825,7.2,511,22.58,5,18.1576616474756,0,437,0,0,173,90412.7797977391
2025,conv,truck,33.59,8.3,588,19.22,5,21.3319458896982,0,437,0,0,142,16477.4409799688
2025,conv,van,22.95,10.3,480,28.11,5,14.5855567413732,0,437,0,0,286,2198.48045857091
2025,ev,car,32.117,5,377,159.81,621,3.2,79.5,196.65,7500,0,114,5336.44772292538
2025,ev,suv,41.441,4.8,338,130.776,680,4,87.1,196.65,7500,0,162,25220.9265733459
2025,hybrid,car,33.49,8.9,861,47.12,5,8.70118845500849,0.5,437,0,1.5,116,7546.15234152376
2025,hybrid,suv,43.776,7.6,953,44.31,5,9.25299029564432,1.4,437,0,1.5,181,2424.88609321291
2025,hybrid,truck,28.924,10.4,667,50.87,5,8.05976017298997,1.3,437,0,1.5,131,226.722795338082
2025,phev,car,34.704,8,820,46.39,291,5.1,16,275.31,7087,7.5,94,1957.90552115219
2025,phev,suv,29.835,6.7,889,43.85,315,5.3,17.3,275.31,7500,7.5,172,37861.8474155485
2025,phev,truck,32.914,7.7,829,36.64,315,6.5,17.3,275.31,7500,7.5,126,922.252449141127
2026,conv,car,26.5,7.7,620,28.79,5,14.2410559221952,0,437,0,0,117,106690.609326701
2026,conv,suv,33.825,7.2,511,22.84,5,17.9509632224168,0,437,0,0,173,83085.8209785616
2026,conv,truck,33.59,8.3,588,19.44,5,21.0905349794239,0,437,0,0,142,15237.3616256427
2026,conv,van,22.95,10.3,480,28.43,5,14.421385860007,0,437,0,0,286,2028.72122570495
2026,ev,car,35.03,5.8,301,109.307,725,4.6,92.8,196.65,7500,0,105,6529.41503851702
2026,ev,suv,40.763,4.7,338,130.776,680,3.9,87.1,196.65,7500,0,162,39357.0537335805
2026,hybrid,car,31.739,8.9,805,44.09,5,9.29916080743933,0.5,437,0,1.5,111,6904.73455989186
2026,hybrid,suv,43.706,7.6,953,44.35,5,9.24464487034949,1.4,437,0,1.5,181,2248.05829978646
2026,hybrid,truck,28.87,10.4,667,50.9,5,8.05500982318271,1.3,437,0,1.5,131,208.244368502479
2026,phev,car,34.485,7.9,820,46.67,291,5.1,16,275.31,7087,7.5,94,1852.58097716594
2026,phev,suv,29.473,5.9,763,35.59,487,5.5,26.8,275.31,7500,7.5,175,41713.1786608091
2026,phev,truck,32.682,7.7,829,36.8,315,6.5,17.3,275.31,7500,7.5,126,864.72150108148
2027,conv,car,25.72,8.2,560,30.82,5,13.3030499675535,0,437,0,0,117,94971.0556775466
2027,conv,suv,33.825,7.2,511,23.1,5,17.7489177489178,0,437,0,0,173,74509.945667258
2027,conv,truck,33.59,8.3,588,19.66,5,20.8545269582909,0,437,0,0,142,13330.9466860593
2027,conv,van,22.95,10.3,480,28.76,5,14.2559109874826,0,437,0,0,286,1836.37496340824
2027,ev,car,42.539,5.8,295,117.79,659,4.2,84.4,196.65,7500,0,105,7299.01058927893
2027,ev,suv,40.084,4.7,338,130.776,680,3.8,87.1,196.65,7500,0,162,56253.8581340015
2027,ev,truck,49.842,6,263,73.921,937,6.7,119.9,196.65,7500,0,128,425.041782161568
2027,hybrid,car,33.438,8.9,861,47.14,5,8.69749681798897,0.5,437,0,1.5,116,6415.1346622404
2027,hybrid,suv,43.635,7.6,953,44.36,5,9.24256086564472,1.4,437,0,1.5,181,2041.70119688169
2027,hybrid,truck,28.816,10.4,667,50.91,5,8.05342761736397,1.3,437,0,1.5,131,187.431791100001
2027,phev,car,34.265,7.9,820,46.89,291,5.1,16,275.31,7087,7.5,94,2032.74793778404
2027,phev,suv,29.173,5.9,763,35.76,487,5.5,26.8,275.31,7500,7.5,175,41270.0321541354
2027,phev,truck,32.451,7.7,829,36.92,315,6.5,17.3,275.31,7500,7.5,126,793.743393463862
2028,conv,car,25.72,8.2,560,31.17,5,13.153673403914,0,437,0,0,117,85239.1553814243
2028,conv,suv,33.825,7.2,511,23.36,5,17.5513698630137,0,437,0,0,173,67639.3540231504
2028,conv,truck,33.59,8.3,588,19.88,5,20.6237424547284,0,437,0,0,142,12126.9476604939
2028,conv,van,22.95,10.3,480,29.08,5,14.0990371389271,0,437,0,0,286,1663.46999537938
2028,ev,car,40.366,5.7,377,112.532,882,4.4,112.9,196.65,7500,0,105,12259.8363141455
2028,ev,suv,39.405,4.6,338,130.776,680,3.8,87.1,196.65,7500,0,162,76732.7876375979
2028,ev,truck,48.938,6,263,73.921,937,6.6,119.9,196.65,7500,0,128,432.342368634955
2028,hybrid,car,33.413,8.9,861,47.16,5,8.69380831212892,0.5,437,0,1.5,116,5811.00966755596
2028,hybrid,suv,43.565,7.6,953,44.4,5,9.23423423423423,1.4,437,0,1.5,181,1863.44052058526
2028,hybrid,truck,28.762,10.4,667,50.95,5,8.04710500490677,1.3,437,0,1.5,131,169.131771436934
2028,phev,car,34.046,7.8,820,47.06,291,5.1,16,275.31,7087,7.5,94,1876.54397125615
2028,phev,suv,28.874,5.9,763,35.89,487,5.5,26.8,275.31,7500,7.5,175,37841.110734478
2028,phev,truck,32.219,7.6,829,37.02,315,6.5,17.3,275.31,7500,7.5,126,727.130513112452
2029,conv,car,25.72,8.2,560,31.52,5,13.007614213198,0,437,0,0,117,76000.4604701263
2029,conv,suv,33.825,7.2,511,23.62,5,17.3581710414903,0,437,0,0,173,60968.4094524462
2029,conv,truck,32.82,7.2,555,18.96,5,21.6244725738397,0,437,0,0,142,10317.6015295051
2029,conv,van,22.95,10.3,480,29.41,5,13.940836450187,0,437,0,0,286,1491.92619626632
2029,ev,car,29.808,4.2,353,153.895,604,3.2,77.3,196.65,7500,0,114,31323.7877744597
2029,ev,suv,38.727,4.6,338,130.776,680,3.8,87.1,196.65,7500,0,162,81902.2453969732
2029,ev,truck,37.11,6.7,261,73.359,937,6.7,119.9,196.65,7500,0,128,932.62122273621
2029,hybrid,car,33.387,8.8,861,47.16,5,8.69380831212892,0.5,437,0,1.5,116,5211.09362306479
2029,hybrid,suv,43.495,7.6,953,44.42,5,9.23007654209815,1.4,437,0,1.5,181,1690.38331399434
2029,hybrid,truck,28.708,10.4,667,50.96,5,8.04552590266876,1.3,437,0,1.5,131,150.776791882421
2029,phev,car,33.826,7.8,820,47.2,291,5.1,16,275.31,7087,7.5,94,1710.35477108137
2029,phev,suv,28.575,5.9,763,36,487,5.5,26.8,275.31,7500,7.5,175,34173.9174292214
2029,phev,truck,31.987,7.6,829,37.1,315,6.5,17.3,275.31,7500,7.5,126,657.096457744507
2030,conv,car,24.76,8.1,606,32.99,5,12.4280084874204,0,437,0,0,116,61058.4234076929
2030,conv,suv,33.825,7.2,511,23.89,5,17.1619924654667,0,437,0,0,173,53174.9268682429
2030,conv,truck,35.034,7.1,546,20.53,5,19.970774476376,0,437,0,0,126,7986.48951649272
2030,conv,van,23.125,8.5,513,29.18,5,14.0507196710075,0,437,0,0,271,1179.96911220694
2030,ev,car,29.197,4.1,353,153.895,604,3.2,77.3,196.65,7500,0,114,50371.3255147758
2030,ev,suv,38.048,4.6,338,130.776,680,3.7,87.1,196.65,7500,0,162,91386.6056001355
2030,ev,truck,37.395,5.3,272,76.45,937,6.4,119.9,196.65,7500,0,112,1780.94309339437
2030,hybrid,car,33.587,9.2,725,48.83,5,8.39647757526111,1.4,437,0,1.5,111,4212.27651013125
2030,hybrid,suv,43.425,7.6,953,44.44,5,9.22592259225923,1.4,437,0,1.5,181,1513.49557040963
2030,hybrid,truck,28.654,10.4,667,50.98,5,8.0423695566889,1.3,437,0,1.5,131,140.36331483911
2030,phev,car,33.607,7.8,820,47.32,291,5.2,16,275.31,7087,7.5,94,1638.4505154552
2030,phev,suv,28.276,5.9,763,36.1,487,5.5,26.8,275.31,7500,7.5,175,32103.4333432647
2030,phev,truck,31.756,7.6,829,37.16,315,6.6,17.3,275.31,7500,7.5,126,617.957576869251
2031,conv,car,24.085,8,654,32.13,5,12.7606598194833,0,437,0,0,122,50851.4562491293
2031,conv,suv,33.825,7.2,511,24.15,5,16.9772256728778,0,437,0,0,173,40748.3052046137
2031,conv,truck,35.034,7.1,546,20.75,5,19.7590361445783,0,437,0,0,126,4461.48857389372
2031,conv,van,24.125,8.4,504,28.63,5,14.3206426825009,0,437,0,0,328,596.918400788711
2031,ev,car,29.015,4.1,353,153.895,604,3.2,77.3,196.65,7500,0,114,67423.382267461
2031,ev,suv,37.847,4.6,338,130.776,680,3.7,87.1,196.65,7500,0,162,102294.567114594
2031,ev,truck,37.135,5.3,272,76.45,937,6.4,119.9,196.65,7500,0,112,1792.25711811979
2031,hybrid,car,38.741,8.5,1001,53.42,5,7.67502807937102,1.6,437,0,1.5,112,3109.09392520858
2031,hybrid,suv,38.031,8.9,737,45.74,5,8.96370791429821,1.6,437,0,1.5,105,2574.88066466649
2031,hybrid,truck,28.63,10.4,667,51.49,5,7.96271120605943,1.3,437,0,1.5,131,137.300493171176
2031,phev,car,33.535,7.8,820,47.82,291,5.3,16,275.31,7087,7.5,94,1582.27863873673
2031,phev,suv,28.181,5.9,763,36.45,487,5.6,26.8,275.31,7500,7.5,175,33086.1139935804
2031,phev,truck,31.68,7.6,829,37.55,315,6.7,17.3,275.31,7500,7.5,126,603.378491433835
2032,conv,car,21.985,7.8,590,33.06,5,12.4016938898972,0,437,0,0,115,41008.0617885349
2032,conv,suv,33.564,7.3,580,24.6,5,16.6666666666667,0,437,0,0,172,30587.9974937731
2032,conv,truck,35.034,7.1,546,20.98,5,19.5424213536702,0,437,0,0,126,4458.60155294842
2032,conv,van,24.125,8.4,504,28.94,5,14.1672425708362,0,437,0,0,328,588.878531666341
2032,ev,car,28.833,4.1,353,153.895,604,3.2,77.3,196.65,7500,0,114,80339.1788009852
2032,ev,suv,38.936,4.4,374,128.61,766,3.8,98,196.65,7500,0,160,113342.298902557
2032,ev,truck,36.874,5.3,272,76.45,937,6.4,119.9,196.65,7500,0,112,1804.44775496152
2032,hybrid,car,33.535,9.2,725,49.8,5,8.23293172690763,1.4,437,0,1.5,111,1769.41330271413
2032,hybrid,suv,28.266,9.3,717,48.58,5,8.4396871140387,1.6,437,0,1.5,141,1646.61271126383
2032,hybrid,truck,28.607,10.4,667,51.99,5,7.88613194845163,1.3,437,0,1.5,131,134.578604948877
2032,phev,car,36.377,6.2,189,46.89,400,4.2,22,275.31,7500,7.5,99,1560.6070227855
2032,phev,suv,28.086,5.9,763,36.8,487,5.6,26.8,275.31,7500,7.5,175,32299.0266828066
2032,phev,truck,31.605,7.6,829,37.93,315,6.7,17.3,275.31,7500,7.5,126,590.341057095219
2033,conv,car,21.94,8.1,679,34.09,5,12.0269873863303,0,437,0,0,118,48557.5212658899
2033,conv,suv,34.729,7.1,663,25.77,5,15.9099728366317,0,437,0,0,180,25749.646944586
2033,conv,truck,35.034,7.1,546,21.21,5,19.3305044790193,0,437,0,0,126,3833.19779717359
2033,ev,car,28.265,4.2,340,154.838,578,3.2,74,196.65,7500,0,115,85288.2394908779
2033,ev,suv,38.715,4.4,374,128.61,766,3.8,98,196.65,7500,0,160,114425.461126732
2033,ev,truck,36.613,5.3,272,76.45,937,6.5,119.9,196.65,7500,0,112,1976.95179307828
2033,hybrid,car,45.409,6.2,597,43.89,5,9.34153565732513,1.9,437,0,1.5,99,1008.63576052046
2033,hybrid,suv,24.177,7.9,747,46.76,5,8.76817792985458,1.9,437,0,1.5,172,1650.3214840789
2033,phev,car,33.391,7.7,820,48.82,291,5.3,16,275.31,7087,7.5,94,1313.97815595091
2033,phev,suv,27.991,5.9,763,37.15,487,5.6,26.8,275.31,7500,7.5,175,28869.0589720102
2033,phev,truck,31.529,7.6,829,38.31,315,6.7,17.3,275.31,7500,7.5,126,531.017781371852
2034,conv,car,18.957,7.6,686,33.11,5,12.382965871338,0,437,0,0,117,18371.2711087026
2034,conv,suv,36.929,7,612,24.03,5,17.0620058260508,0,437,0,0,179,8157.2930149807
2034,conv,truck,30.786,8.1,542,21.3,5,19.2488262910798,0,437,0,0,143,1339.81975709141
2034,ev,car,28.089,4.2,340,154.838,578,3.2,74,196.65,7500,0,115,109475.032327207
2034,ev,suv,38.495,4.4,374,128.61,766,3.9,98,196.65,7500,0,160,140056.1303424
2034,ev,truck,36.352,5.3,272,76.45,937,6.5,119.9,196.65,7500,0,112,2244.58855101991
2034,hybrid,car,58.23,6.4,709,44.79,5,9.15382897968296,1.8,437,0,1.5,111,512.77863413679
2034,hybrid,suv,24.148,7.9,747,47.18,5,8.69012293344638,1.9,437,0,1.5,172,1681.68863806135
2034,phev,car,41.611,6.5,617,39.69,487,5.4,26.8,275.31,7500,7.5,96,1064.67915023951
2034,phev,suv,27.896,5.9,763,37.51,487,5.6,26.8,275.31,7500,7.5,175,32195.6674881148
2034,phev,truck,31.454,7.6,829,38.69,315,6.7,17.3,275.31,7500,7.5,126,592.097836445828
2035,ev,car,27.913,4.2,340,154.838,578,3.2,74,196.65,7500,0,115,121082.637319121
2035,ev,suv,38.274,4.4,374,128.61,766,3.8,98,196.65,7500,0,160,158208.568528409
2035,ev,truck,36.091,5.3,272,76.45,937,6.5,119.9,196.65,7500,0,112,2556.41257610742
2035,phev,car,41.516,6.5,617,40.06,487,5.4,26.8,275.31,7500,7.5,96,1193.70530674487
2035,phev,suv,27.261,5.7,781,38.67,487,5.4,26.8,275.31,7500,7.5,163,33308.1324256701
2036,ev,car,27.737,4.2,340,154.838,578,3.2,74,196.65,7500,0,115,121699.427401291
2036,ev,suv,38.053,4.4,374,128.61,766,3.8,98,196.65,7500,0,160,159624.035981279
2036,ev,truck,35.83,5.3,272,76.45,937,6.4,119.9,196.65,7500,0,112,2591.59461147197
2036,phev,car,54.297,6.7,614,39.81,487,5.3,26.8,275.31,7500,7.5,109,474.913469043488
2036,phev,suv,27.166,5.7,781,38.79,487,5.4,26.8,275.31,7500,7.5,163,32245.432232761
2037,ev,car,27.562,4.2,340,154.838,578,3.2,74,196.65,7500,0,115,122012.495866514
2037,ev,suv,37.832,4.4,374,128.61,766,3.8,98,196.65,7500,0,160,160723.993634386
2037,ev,truck,35.57,5.3,272,76.45,937,6.4,119.9,196.65,7500,0,112,2641.84171510835
2037,phev,car,54.202,6.7,614,39.93,487,5.3,26.8,275.31,7500,7.5,109,479.354589692002
2037,phev,suv,27.071,5.7,781,38.92,487,5.4,26.8,275.31,7500,7.5,163,32350.4070529894
2038,ev,car,27.386,4.2,340,154.838,578,3.2,74,196.65,7500,0,115,123225.989449753
2038,ev,suv,37.612,4.4,374,128.61,766,3.8,98,196.65,7500,0,160,161785.348585256
2038,ev,truck,35.309,5.3,272,76.45,937,6.4,119.9,196.65,7500,0,112,2686.92992034431
2038,phev,car,49.71,6,674,38.41,487,5.8,26.8,275.31,7500,7.5,117,401.564133261202
2038,phev,suv,26.976,5.7,781,39.04,487,5.4,26.8,275.31,7500,7.5,163,31308.4266705561
2039,ev,car,27.21,4.2,340,154.838,578,3.2,74,196.65,7500,0,115,127471.151802123
2039,ev,suv,37.391,4.4,374,128.61,766,3.8,98,196.65,7500,0,160,164151.823925915
2039,ev,truck,35.048,5.3,272,76.45,937,6.4,119.9,196.65,7500,0,112,2816.40302839856
2039,phev,car,85.573,7.8,756,46.15,315,5.4,17.3,275.31,7500,7.5,128,148.87905409813
2039,phev,suv,26.881,5.7,781,39.17,487,5.4,26.8,275.31,7500,7.5,163,27961.7477126196
2040,ev,car,27.035,4.2,340,154.838,578,3.2,74,196.65,7500,0,115,129113.99890676
2040,ev,suv,37.17,4.4,374,128.61,766,3.8,98,196.65,7500,0,160,165853.449985503
